p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
AKIRIN21,2.048138614005e-34,0.256677585199949,0.662,0.656,4.09627722801001e-31,Macrophage,AKIRIN2
PLEK1,4.22374620672682e-34,0.325867527806964,0.712,0.788,8.44749241345363e-31,Macrophage,PLEK
ADGRE5,4.31626866480524e-33,0.270272071434327,0.75,0.772,8.63253732961048e-30,Macrophage,ADGRE5
ATP1B31,1.20907769321615e-32,0.265850009439323,0.817,0.767,2.4181553864323e-29,Macrophage,ATP1B3
RAB311,1.83318710478495e-32,0.282786941560181,0.737,0.731,3.66637420956991e-29,Macrophage,RAB31
ALAS1,5.40269193110323e-31,0.286362048065883,0.605,0.599,1.08053838622065e-27,Macrophage,ALAS1
STX111,3.5112117012809e-30,0.285249419713449,0.712,0.759,7.0224234025618e-27,Macrophage,STX11
PTPRC1,4.77259528698604e-30,0.267060138068411,0.749,0.746,9.54519057397208e-27,Macrophage,PTPRC
SNX2,1.61721036277267e-29,0.318011751741009,0.673,0.727,3.23442072554535e-26,Macrophage,SNX2
CFD1,4.98157876203878e-29,0.358849636533347,0.635,0.735,9.96315752407756e-26,Macrophage,CFD
PLXDC21,5.14798719801981e-29,0.381013380459554,0.638,0.73,1.02959743960396e-25,Macrophage,PLXDC2
YWHAH,8.84069303166943e-29,0.311292294534219,0.717,0.807,1.76813860633389e-25,Macrophage,YWHAH
CTSA,6.11232661934128e-28,0.292484489483775,0.624,0.647,1.22246532386826e-24,Macrophage,CTSA
SAMHD1,7.55301915890758e-28,0.271079512633265,0.768,0.833,1.51060383178152e-24,Macrophage,SAMHD1
LAIR11,2.00288830859397e-27,0.415411365800791,0.619,0.72,4.00577661718795e-24,Macrophage,LAIR1
ACTN1,1.23514757532386e-26,0.271217676279828,0.761,0.836,2.47029515064773e-23,Macrophage,ACTN1
PPP1R181,1.8694813158016e-26,0.254638466978727,0.657,0.675,3.73896263160321e-23,Macrophage,PPP1R18
PGD,3.33926303599318e-26,0.366526452710681,0.63,0.702,6.67852607198636e-23,Macrophage,PGD
HAVCR21,5.38794652736601e-26,0.32960396777916,0.601,0.669,1.0775893054732e-22,Macrophage,HAVCR2
STX12,6.91049841749264e-26,0.283669310788785,0.681,0.77,1.38209968349853e-22,Macrophage,STX12
NUCB1,1.83743318797221e-25,0.25964469198838,0.68,0.704,3.67486637594443e-22,Macrophage,NUCB1
ITGAX1,2.74374664659403e-25,0.282580032521571,0.637,0.752,5.48749329318807e-22,Macrophage,ITGAX
S100A13,8.98152454531552e-25,0.280894530716859,0.732,0.787,1.7963049090631e-21,Macrophage,S100A13
AGPAT2,5.71842683386459e-24,0.273651833872631,0.702,0.736,1.14368536677292e-20,Macrophage,AGPAT2
EVL,1.55707579481524e-23,0.260319995354924,0.707,0.745,3.11415158963048e-20,Macrophage,EVL
TGOLN2,2.85945189678515e-23,0.254975128870511,0.769,0.828,5.71890379357031e-20,Macrophage,TGOLN2
DSE1,1.81615985594209e-22,0.275317433702545,0.66,0.783,3.63231971188418e-19,Macrophage,DSE
LRPAP1,4.73518365383155e-21,0.263535603434697,0.648,0.722,9.4703673076631e-18,Macrophage,LRPAP1
EIF4EBP1,9.46943536598509e-21,0.325568550894514,0.584,0.64,1.89388707319702e-17,Macrophage,EIF4EBP1
IGSF61,9.8723823296862e-21,0.407838458487055,0.571,0.685,1.97447646593724e-17,Macrophage,IGSF6
ENG,1.43594559728582e-20,0.276591573670084,0.567,0.646,2.87189119457163e-17,Macrophage,ENG
PLD3,1.86433566382059e-20,0.33731787915412,0.635,0.73,3.72867132764118e-17,Macrophage,PLD3
RNF13,4.63540016177256e-20,0.289145157974317,0.645,0.704,9.27080032354512e-17,Macrophage,RNF13
LIPA,2.83516019304383e-19,0.388855532642716,0.64,0.777,5.67032038608766e-16,Macrophage,LIPA
CASP11,3.09850836452623e-19,0.291302720951562,0.605,0.672,6.19701672905246e-16,Macrophage,CASP1
PILRA1,1.16938362505303e-14,0.32955677818485,0.597,0.753,2.33876725010606e-11,Macrophage,PILRA
PTPN6,2.19555652182605e-14,0.317550202378757,0.626,0.736,4.3911130436521e-11,Macrophage,PTPN6
LY861,8.06799263691716e-13,0.284836803586889,0.511,0.588,1.61359852738343e-09,Macrophage,LY86
MFSD1,4.67845377692268e-12,0.2866124653249,0.576,0.679,9.35690755384536e-09,Macrophage,MFSD1
CD141,1.11107245699175e-11,0.268608087953865,0.565,0.729,2.2221449139835e-08,Macrophage,CD14
TGFBI1,7.90305946946219e-11,0.274674221315226,0.528,0.592,1.58061189389244e-07,Macrophage,TGFBI
MPHOSPH6,8.61355717018536e-09,0.264909170894724,0.543,0.645,1.72271143403707e-05,Macrophage,MPHOSPH6
SLC31A2,2.94737713889158e-07,0.301004354427415,0.511,0.658,0.000589475427778315,Macrophage,SLC31A2
NCKAP1L,3.22002760342613e-07,0.298877377058598,0.524,0.674,0.000644005520685227,Macrophage,NCKAP1L
HCK1,2.93570973359e-05,0.321566355384401,0.576,0.809,0.0587141946718001,Macrophage,HCK
MEF2C1,3.00517706881137e-42,0.603111136192704,0.906,0.455,6.01035413762274e-39,B_cell,MEF2C
AP1S21,2.13954440464672e-37,0.271707503313011,0.959,0.648,4.27908880929344e-34,B_cell,AP1S2
CXCR42,4.254892385353e-37,0.697293510311633,0.924,0.552,8.509784770706e-34,B_cell,CXCR4
NGLY1,4.38018148656905e-36,0.33326581973245,0.906,0.633,8.7603629731381e-33,B_cell,NGLY1
SLC38A1,7.38045072847751e-35,0.303467362677785,0.876,0.53,1.4760901456955e-31,B_cell,SLC38A1
TNFRSF1B1,1.21347504853104e-33,0.270343467176196,0.965,0.66,2.42695009706207e-30,B_cell,TNFRSF1B
CD861,1.41284234689358e-33,0.27539396880092,0.906,0.653,2.82568469378715e-30,B_cell,CD86
CD372,2.58530446031102e-33,0.579191364618699,0.924,0.719,5.17060892062205e-30,B_cell,CD37
RGS21,2.76544200141941e-32,0.679846285437966,0.976,0.63,5.53088400283883e-29,B_cell,RGS2
CD832,4.62982838427068e-32,0.60897728079591,0.924,0.748,9.25965676854135e-29,B_cell,CD83
NR4A21,6.67113559833952e-31,0.614205594179568,0.941,0.718,1.33422711966791e-27,B_cell,NR4A2
REL1,2.73290511822237e-28,0.459504968858288,0.953,0.758,5.46581023644475e-25,B_cell,REL
NR4A31,1.29939645907134e-27,0.352515782260823,0.965,0.687,2.59879291814268e-24,B_cell,NR4A3
CD482,6.08055224456298e-24,0.699845616247168,0.788,0.645,1.2161104489126e-20,B_cell,CD48
GLA,1.67463273028331e-23,0.316285963586829,0.888,0.421,3.34926546056662e-20,B_cell,GLA
EPC1,4.1606060125737e-23,0.320901614475112,0.971,0.635,8.3212120251474e-20,B_cell,EPC1
RNMT,1.11552425144257e-21,0.309369950846951,0.953,0.634,2.23104850288515e-18,B_cell,RNMT
SYPL11,3.97708350413366e-21,0.338035014107921,0.947,0.656,7.95416700826732e-18,B_cell,SYPL1
G3BP2,3.03790866630534e-20,0.281906375820462,0.947,0.644,6.07581733261068e-17,B_cell,G3BP2
HERPUD1,1.88724474982882e-19,0.380087701600921,0.9,0.817,3.77448949965764e-16,B_cell,HERPUD1
STK17B,2.8879577779962e-18,0.360179297945496,0.947,0.625,5.7759155559924e-15,B_cell,STK17B
IDI1,7.84734803704572e-18,0.452397501747878,0.865,0.622,1.56946960740914e-14,B_cell,IDI1
JUNB,1.17618265992897e-17,0.258704808156388,0.959,0.948,2.35236531985794e-14,B_cell,JUNB
FNBP1,1.49202998423685e-17,0.403450391166474,0.882,0.677,2.98405996847371e-14,B_cell,FNBP1
SMARCB1,9.76423115454167e-17,0.362681990263758,0.841,0.581,1.95284623090833e-13,B_cell,SMARCB1
CD691,1.80517544211562e-15,0.66543101520587,0.729,0.521,3.61035088423125e-12,B_cell,CD69
HLA-DPB12,8.08815105548526e-15,0.412262202785621,0.988,0.794,1.61763021109705e-11,B_cell,HLA-DPB1
YPEL5,1.05908853278334e-14,0.331864713594988,0.829,0.717,2.11817706556669e-11,B_cell,YPEL5
TSC22D31,1.89477309231766e-14,0.338518672529714,0.894,0.737,3.78954618463531e-11,B_cell,TSC22D3
BTG2,3.69409669524066e-14,0.322879455501607,1,0.869,7.38819339048132e-11,B_cell,BTG2
CORO1A2,2.02117776048164e-13,0.501494110266528,0.747,0.503,4.04235552096329e-10,B_cell,CORO1A
TGIF1,3.40141812093997e-13,0.362512610647889,0.959,0.804,6.80283624187994e-10,B_cell,TGIF1
C12orf57,4.69995674638929e-13,0.260144346487927,0.982,0.734,9.39991349277858e-10,B_cell,C12orf57
MYC,7.46643803323179e-13,0.335801121888934,0.794,0.584,1.49328760664636e-09,B_cell,MYC
DDX24,9.10330638030201e-13,0.293477677492322,0.947,0.782,1.8206612760604e-09,B_cell,DDX24
AREG1,1.37553089811489e-12,0.306952762989024,0.976,0.658,2.75106179622978e-09,B_cell,AREG
RHOG1,1.76492478101605e-12,0.292349229485919,0.906,0.664,3.52984956203211e-09,B_cell,RHOG
CD40,4.08168577805049e-12,0.316677790667457,0.8,0.593,8.16337155610099e-09,B_cell,CD40
ZNF3312,6.9092420495867e-12,0.540505880879002,0.712,0.553,1.38184840991734e-08,B_cell,ZNF331
SNHG7,7.68073669728199e-12,0.263535657189297,0.7,0.405,1.5361473394564e-08,B_cell,SNHG7
HLA-DPA12,3.608862488792e-11,0.365711295286672,0.988,0.833,7.217724977584e-08,B_cell,HLA-DPA1
CKS21,4.41595269954911e-11,0.432841358550543,0.694,0.584,8.83190539909822e-08,B_cell,CKS2
GPR1831,4.60011098364538e-11,0.608496249863826,0.724,0.456,9.20022196729076e-08,B_cell,GPR183
OSER1,8.59084301210017e-11,0.301519344518011,0.812,0.583,1.71816860242003e-07,B_cell,OSER1
SWAP70,1.00749274078394e-10,0.342012355188552,0.759,0.54,2.01498548156789e-07,B_cell,SWAP70
STK41,1.64097646971276e-10,0.456963457634733,0.759,0.67,3.28195293942553e-07,B_cell,STK4
ISG20,1.88784449747307e-10,0.287363216450522,0.741,0.661,3.77568899494613e-07,B_cell,ISG20
LAT21,2.59399654299605e-10,0.267490999903258,0.7,0.457,5.1879930859921e-07,B_cell,LAT2
CREM2,4.68988732241789e-10,0.451685571364901,0.741,0.713,9.37977464483579e-07,B_cell,CREM
TANK,4.88680189540628e-10,0.341952647130819,0.806,0.637,9.77360379081255e-07,B_cell,TANK
BTG11,6.15614017594912e-10,0.266655179298336,0.918,0.875,1.23122803518982e-06,B_cell,BTG1
CD522,6.41557579883844e-10,0.351753412524951,0.876,0.838,1.28311515976769e-06,B_cell,CD52
HLA-DQB12,8.21919872085353e-10,0.378900320093382,0.8,0.725,1.64383974417071e-06,B_cell,HLA-DQB1
HLA-DQA12,1.65608011802798e-09,0.402766569821411,0.824,0.77,3.31216023605595e-06,B_cell,HLA-DQA1
ELOVL5,2.90597935392696e-09,0.292680146272041,0.841,0.615,5.81195870785393e-06,B_cell,ELOVL5
PMAIP1,5.20203215654561e-09,0.272640426703907,0.806,0.699,1.04040643130912e-05,B_cell,PMAIP1
PNISR1,8.32153065822559e-09,0.299652345835294,0.788,0.749,1.66430613164512e-05,B_cell,PNISR
HLA-DRA2,9.61180383939873e-09,0.278606892425068,1,0.944,1.92236076787975e-05,B_cell,HLA-DRA
FXYD52,9.9346935333246e-09,0.336937339700978,0.759,0.686,1.98693870666492e-05,B_cell,FXYD5
NR4A11,1.66571957988469e-08,0.271587500839986,0.965,0.811,3.33143915976937e-05,B_cell,NR4A1
C6orf48,2.2235872208265e-08,0.26086866668099,0.782,0.718,4.44717444165299e-05,B_cell,C6orf48
TMEM243,2.40371492379507e-08,0.400910247461567,0.665,0.466,4.80742984759014e-05,B_cell,TMEM243
EPB41L4A-AS1,2.86266927645348e-08,0.255722733171619,0.741,0.508,5.72533855290696e-05,B_cell,EPB41L4A-AS1
TUBA4A1,3.87069548555169e-08,0.376841918101031,0.653,0.423,7.74139097110338e-05,B_cell,TUBA4A
PTPN11,9.15445764225081e-08,0.252751923189235,0.741,0.499,0.000183089152845016,B_cell,PTPN1
DDIT41,1.82580941373745e-07,0.253361331490653,0.906,0.678,0.00036516188274749,B_cell,DDIT4
DUSP41,7.66496023637852e-06,0.267983991793486,0.818,0.616,0.015329920472757,B_cell,DUSP4
OFD1,9.927282145752e-06,0.258051494269354,0.829,0.637,0.019854564291504,B_cell,OFD1
CDC42SE21,1.70175397261019e-05,0.269013098494384,0.747,0.571,0.0340350794522038,B_cell,CDC42SE2
RILPL21,2.56579605026149e-05,0.317058209642939,0.776,0.697,0.0513159210052298,B_cell,RILPL2
CHORDC1,2.71772523991702e-05,0.323375771960072,0.7,0.692,0.0543545047983405,B_cell,CHORDC1
ELF1,4.3245042374983e-05,0.281691633747713,0.676,0.74,0.0864900847499659,B_cell,ELF1
NFKBID1,0.000173708804970291,0.551223637973171,0.606,0.514,0.347417609940582,B_cell,NFKBID
RAC21,0.000298333661587252,0.311957265265048,0.659,0.543,0.596667323174503,B_cell,RAC2
RP5-1171I10.51,0.00320064919263251,0.381386456872317,0.659,0.682,1,B_cell,RP5-1171I10.5
ANKRD371,0.00882032484017453,0.300989714031461,0.612,0.626,1,B_cell,ANKRD37
IFITM3,3.53916396963952e-26,0.85410359772254,1,0.738,7.07832793927903e-23,Fibroblasts,IFITM3
PTGS2,1.67471084961053e-24,0.484214106723459,1,0.676,3.34942169922107e-21,Fibroblasts,PTGS2
SEPP11,1.09847333068699e-23,0.935221275966372,1,0.637,2.19694666137397e-20,Fibroblasts,SEPP1
TPM11,6.63817849175055e-20,0.739437948125735,0.962,0.555,1.32763569835011e-16,Fibroblasts,TPM1
AK6,1.91096212738149e-18,0.383549938465437,1,0.635,3.82192425476298e-15,Fibroblasts,AK6
CYR611,2.39504450008086e-18,0.881433186896437,0.981,0.577,4.79008900016173e-15,Fibroblasts,CYR61
RAB32,2.41922041979643e-18,0.375572122517828,1,0.675,4.83844083959287e-15,Fibroblasts,RAB32
ADM,3.9121921797285e-18,0.275979596548005,1,0.695,7.824384359457e-15,Fibroblasts,ADM
C8orf41,2.12897759060961e-17,0.870623539775976,0.962,0.477,4.25795518121922e-14,Fibroblasts,C8orf4
RBM42,5.1044379925679e-17,0.455343941351662,1,0.641,1.02088759851358e-13,Fibroblasts,RBM42
CFD2,1.2108982703266e-16,0.671020306393247,1,0.711,2.42179654065321e-13,Fibroblasts,CFD
IL6ST,1.29617991700193e-16,0.604007345754048,1,0.625,2.59235983400386e-13,Fibroblasts,IL6ST
MALSU1,6.99363585202861e-16,0.348747562931418,1,0.524,1.39872717040572e-12,Fibroblasts,MALSU1
ZNF1061,9.35607607910959e-16,0.493809478514676,1,0.77,1.87121521582192e-12,Fibroblasts,ZNF106
ENG1,1.40438932547392e-15,0.413135424881457,0.962,0.626,2.80877865094785e-12,Fibroblasts,ENG
AP2B1,2.06275747787038e-15,0.274568802782205,1,0.586,4.12551495574075e-12,Fibroblasts,AP2B1
FRMD4B,2.10178096747124e-15,0.252664380431073,1,0.484,4.20356193494248e-12,Fibroblasts,FRMD4B
POLR2C,3.74231923965243e-15,0.279496306566573,1,0.54,7.48463847930486e-12,Fibroblasts,POLR2C
CSRP1,4.29686632907362e-15,0.671272268629019,0.923,0.662,8.59373265814725e-12,Fibroblasts,CSRP1
MTX1,4.30823923838339e-15,0.280535197425578,1,0.563,8.61647847676677e-12,Fibroblasts,MTX1
GADD45B,1.02176225089204e-14,0.520782982735937,1,0.924,2.04352450178408e-11,Fibroblasts,GADD45B
CERS2,1.04581874094349e-14,0.326787087370884,1,0.584,2.09163748188697e-11,Fibroblasts,CERS2
TNFRSF12A1,1.48823980697802e-14,0.564734656974513,1,0.627,2.97647961395604e-11,Fibroblasts,TNFRSF12A
MYC1,3.18139314883643e-14,0.860312106025472,0.904,0.588,6.36278629767286e-11,Fibroblasts,MYC
RBM7,3.19053574560872e-14,0.309508051791548,0.981,0.604,6.38107149121745e-11,Fibroblasts,RBM7
C12orf571,5.35425709973955e-14,0.568558653928528,0.942,0.741,1.07085141994791e-10,Fibroblasts,C12orf57
DUSP3,9.36945962945636e-14,0.311839139031729,1,0.633,1.87389192589127e-10,Fibroblasts,DUSP3
CBX1,1.22017599523039e-13,0.277882368697999,0.981,0.509,2.44035199046079e-10,Fibroblasts,CBX1
TSG101,1.29451630843666e-13,0.275622992567566,1,0.681,2.58903261687332e-10,Fibroblasts,TSG101
MPLKIP,1.6713172082373e-13,0.350423262609938,1,0.645,3.3426344164746e-10,Fibroblasts,MPLKIP
NOLC1,1.69200996798994e-13,0.389995168524405,0.981,0.672,3.38401993597988e-10,Fibroblasts,NOLC1
PRCP,1.7108549966618e-13,0.353697984549841,0.962,0.501,3.4217099933236e-10,Fibroblasts,PRCP
KMT2C,3.31120152844014e-13,0.26710008530443,1,0.608,6.62240305688028e-10,Fibroblasts,KMT2C
TIMP11,6.03819431769954e-13,0.717858895375526,0.923,0.786,1.20763886353991e-09,Fibroblasts,TIMP1
CLU1,7.0374289825746e-13,0.554813935706247,1,0.792,1.40748579651492e-09,Fibroblasts,CLU
NUCKS11,7.62302440518308e-13,0.498064371007687,0.962,0.817,1.52460488103662e-09,Fibroblasts,NUCKS1
KLF10,1.15951038269549e-12,0.499729872123636,1,0.773,2.31902076539099e-09,Fibroblasts,KLF10
COPS2,2.02378911792752e-12,0.295542617191665,1,0.646,4.04757823585505e-09,Fibroblasts,COPS2
CARHSP11,2.62443984797071e-12,0.359113489086291,1,0.635,5.24887969594141e-09,Fibroblasts,CARHSP1
ZFP36,3.50116638518766e-12,0.442870652010191,1,0.935,7.00233277037531e-09,Fibroblasts,ZFP36
MRPL21,3.81334764883961e-12,0.358239373901138,0.962,0.481,7.62669529767921e-09,Fibroblasts,MRPL21
IFITM21,4.0419465221875e-12,0.551024747416064,0.981,0.623,8.08389304437499e-09,Fibroblasts,IFITM2
NASP,4.05958175311548e-12,0.404730385519383,1,0.529,8.11916350623096e-09,Fibroblasts,NASP
CD82,5.30048732726239e-12,0.299002541771959,0.981,0.626,1.06009746545248e-08,Fibroblasts,CD82
ECHS1,6.95718851807266e-12,0.339581010788645,0.981,0.603,1.39143770361453e-08,Fibroblasts,ECHS1
CLIP11,8.1733357682092e-12,0.259936132838227,1,0.784,1.63466715364184e-08,Fibroblasts,CLIP1
EMP1,2.65186167840393e-11,0.604948018529011,0.962,0.705,5.30372335680786e-08,Fibroblasts,EMP1
UAP1,1.01968952764959e-10,0.269142919512139,1,0.703,2.03937905529919e-07,Fibroblasts,UAP1
SOX41,1.08144286733958e-10,0.520668061818819,1,0.68,2.16288573467917e-07,Fibroblasts,SOX4
TCEAL4,1.2047397842377e-10,0.548847597452626,0.942,0.629,2.4094795684754e-07,Fibroblasts,TCEAL4
TM4SF11,1.2947350266979e-10,0.343380191093976,1,0.631,2.58947005339581e-07,Fibroblasts,TM4SF1
WTAP,1.37923200646015e-10,0.338037309081865,1,0.801,2.7584640129203e-07,Fibroblasts,WTAP
SPOP,2.56825039654791e-10,0.272747931517197,0.962,0.61,5.13650079309583e-07,Fibroblasts,SPOP
LAPTM4A,2.9703785579908e-10,0.425067782399671,0.981,0.897,5.94075711598159e-07,Fibroblasts,LAPTM4A
SOCS3,3.72175542792835e-10,0.425052059896847,1,0.888,7.4435108558567e-07,Fibroblasts,SOCS3
MRPL42,5.06729921188856e-10,0.341272539566147,1,0.718,1.01345984237771e-06,Fibroblasts,MRPL42
ARID5B,6.03420503531638e-10,0.599408439009623,0.827,0.647,1.20684100706328e-06,Fibroblasts,ARID5B
PSMD13,6.94141563006542e-10,0.36282628695888,0.962,0.612,1.38828312601308e-06,Fibroblasts,PSMD13
BCL3,7.21533896143205e-10,0.309770820817852,0.981,0.743,1.44306779228641e-06,Fibroblasts,BCL3
TNRC6B1,8.12815017093795e-10,0.370890206568822,1,0.695,1.62563003418759e-06,Fibroblasts,TNRC6B
ATXN10,8.37364075960819e-10,0.306570676737106,1,0.68,1.67472815192164e-06,Fibroblasts,ATXN10
GOLGB11,9.97638056793488e-10,0.299777738297168,1,0.641,1.99527611358698e-06,Fibroblasts,GOLGB1
GEM,1.03436109637014e-09,0.844824187724035,0.769,0.417,2.06872219274028e-06,Fibroblasts,GEM
EGR1,1.16199070335008e-09,0.546158607646941,0.923,0.79,2.32398140670016e-06,Fibroblasts,EGR1
TIPARP,1.18588095392785e-09,0.281321585097816,1,0.712,2.3717619078557e-06,Fibroblasts,TIPARP
ARRDC3,1.23533795923073e-09,0.319401134460927,1,0.66,2.47067591846145e-06,Fibroblasts,ARRDC3
MT2A1,1.36469918227092e-09,0.436924686423822,0.942,0.942,2.72939836454185e-06,Fibroblasts,MT2A
DSTN1,1.37884742995348e-09,0.474729772814605,1,0.879,2.75769485990696e-06,Fibroblasts,DSTN
TPM4,4.26280305128068e-09,0.372626683990081,0.942,0.852,8.52560610256136e-06,Fibroblasts,TPM4
SKIL,5.65323992526059e-09,0.316094542872941,1,0.801,1.13064798505212e-05,Fibroblasts,SKIL
OTUD6B-AS11,6.50266316769622e-09,0.257193789870596,1,0.68,1.30053263353924e-05,Fibroblasts,OTUD6B-AS1
LMNA,9.45204215850037e-09,0.407876193944002,0.981,0.875,1.89040843170007e-05,Fibroblasts,LMNA
EPAS1,1.04439679335156e-08,0.612256274995936,0.885,0.72,2.08879358670313e-05,Fibroblasts,EPAS1
EMP21,1.7456815350583e-08,0.391721898053239,1,0.628,3.49136307011659e-05,Fibroblasts,EMP2
JUNB1,2.08503932540241e-08,0.341615097200255,0.981,0.948,4.17007865080482e-05,Fibroblasts,JUNB
ITGB1,2.90020420291575e-08,0.373676378955579,0.942,0.746,5.8004084058315e-05,Fibroblasts,ITGB1
HSPB1,3.06865880732695e-08,0.346184850655982,1,0.901,6.1373176146539e-05,Fibroblasts,HSPB1
ICAM1,3.30852135730471e-08,0.32991295844051,1,0.737,6.61704271460942e-05,Fibroblasts,ICAM1
GADD45A,3.79956291685541e-08,0.480196911379511,0.923,0.64,7.59912583371082e-05,Fibroblasts,GADD45A
EID11,4.93240817856876e-08,0.362316730378751,0.904,0.836,9.86481635713752e-05,Fibroblasts,EID1
DNAJC8,5.2914080707082e-08,0.370389089825038,0.865,0.501,0.000105828161414164,Fibroblasts,DNAJC8
SEPT7,5.31789417222436e-08,0.407662673537482,0.885,0.813,0.000106357883444487,Fibroblasts,SEPT7
AHNAK,8.6438439909625e-08,0.357487313531444,1,0.809,0.00017287687981925,Fibroblasts,AHNAK
S100A131,1.01009455258159e-07,0.493622265350906,1,0.773,0.000202018910516317,Fibroblasts,S100A13
ISCU,1.14667326084146e-07,0.351694483473447,1,0.779,0.000229334652168292,Fibroblasts,ISCU
TPR,1.28532634637559e-07,0.274999897026123,1,0.617,0.000257065269275117,Fibroblasts,TPR
CD63,1.37036310438704e-07,0.258585651405486,0.981,0.96,0.000274072620877408,Fibroblasts,CD63
CALU,1.59127699354603e-07,0.307171142380298,0.846,0.566,0.000318255398709207,Fibroblasts,CALU
TMEM1731,1.97349972335957e-07,0.255069564071506,1,0.768,0.000394699944671915,Fibroblasts,TMEM173
ID3,2.10123539673852e-07,0.4900453218351,0.808,0.709,0.000420247079347704,Fibroblasts,ID3
PNRC1,2.99380969015798e-07,0.36106299222,1,0.847,0.000598761938031597,Fibroblasts,PNRC1
RSRP1,3.21412725019129e-07,0.337459050827799,1,0.831,0.000642825450038258,Fibroblasts,RSRP1
ZFP36L11,5.49981718839867e-07,0.351283042722588,1,0.876,0.00109996343767973,Fibroblasts,ZFP36L1
BLVRB,6.65792922229312e-07,0.291810322535864,1,0.756,0.00133158584445862,Fibroblasts,BLVRB
FOS,6.948971511558e-07,0.303055322434367,0.923,0.957,0.0013897943023116,Fibroblasts,FOS
YIPF2,1.09533874254491e-06,0.264551324670263,0.846,0.5,0.00219067748508982,Fibroblasts,YIPF2
LPP,1.40712665891052e-06,0.521302491981389,0.769,0.589,0.00281425331782105,Fibroblasts,LPP
MYADM,1.4793819367473e-06,0.51949426697483,0.769,0.69,0.0029587638734946,Fibroblasts,MYADM
UGP2,1.81381758609246e-06,0.376744511633046,1,0.658,0.00362763517218491,Fibroblasts,UGP2
PMP22,2.92065804968594e-06,0.562775649464625,0.731,0.534,0.00584131609937188,Fibroblasts,PMP22
COQ10B,3.80193523953367e-06,0.320581177348942,0.885,0.576,0.00760387047906734,Fibroblasts,COQ10B
NRP1,3.82586272419936e-06,0.362505708347019,0.769,0.474,0.00765172544839872,Fibroblasts,NRP1
CD99,3.96744391411392e-06,0.356314332788437,0.846,0.714,0.00793488782822784,Fibroblasts,CD99
PPIB,5.03575035704814e-06,0.353956046838978,0.904,0.738,0.0100715007140963,Fibroblasts,PPIB
CD151,5.16793104116003e-06,0.333817760804052,0.827,0.552,0.0103358620823201,Fibroblasts,CD151
FOXP11,6.12717209709538e-06,0.29825652051701,1,0.746,0.0122543441941908,Fibroblasts,FOXP1
SBDS,6.58742029927078e-06,0.409093605302477,0.788,0.762,0.0131748405985416,Fibroblasts,SBDS
IL321,7.52694127284759e-06,0.462363438000645,0.788,0.479,0.0150538825456952,Fibroblasts,IL32
DDX241,9.62022702468962e-06,0.29710211509313,1,0.786,0.0192404540493792,Fibroblasts,DDX24
RHOC,9.74474205444647e-06,0.343984985770827,0.808,0.622,0.0194894841088929,Fibroblasts,RHOC
CD591,1.15585443288204e-05,0.346805189871675,0.923,0.852,0.0231170886576408,Fibroblasts,CD59
TSC22D11,2.01296283094076e-05,0.349261439352222,0.904,0.774,0.0402592566188152,Fibroblasts,TSC22D1
ANXA6,2.13124864875758e-05,0.350242562931155,0.712,0.515,0.0426249729751515,Fibroblasts,ANXA6
ID11,2.1537538165169e-05,0.347111072035452,1,0.779,0.0430750763303381,Fibroblasts,ID1
MGST31,2.53344955696689e-05,0.332070893257482,0.865,0.802,0.0506689911393378,Fibroblasts,MGST3
BTG3,2.79365361831046e-05,0.349879249981759,0.827,0.62,0.0558730723662091,Fibroblasts,BTG3
ARF4,2.8536939714289e-05,0.320332978794127,0.904,0.816,0.0570738794285781,Fibroblasts,ARF4
PHLDA11,3.00352577803516e-05,0.431766505334553,0.827,0.633,0.0600705155607033,Fibroblasts,PHLDA1
SERTAD1,3.10077919393377e-05,0.291603162609827,0.981,0.879,0.0620155838786755,Fibroblasts,SERTAD1
MBNL1,3.2227431977814e-05,0.286809642511839,0.981,0.753,0.0644548639556281,Fibroblasts,MBNL1
PPA1,3.31023748719962e-05,0.299338422236385,0.923,0.767,0.0662047497439924,Fibroblasts,PPA1
SPCS2,3.33201181207011e-05,0.334950831844435,0.865,0.696,0.0666402362414022,Fibroblasts,SPCS2
SLC38A2,3.36312152573641e-05,0.341714404189184,0.865,0.788,0.0672624305147282,Fibroblasts,SLC38A2
TECR,3.63260553387211e-05,0.255706088433831,0.885,0.59,0.0726521106774423,Fibroblasts,TECR
FOXO31,3.77767108103543e-05,0.365173672117903,0.942,0.706,0.0755534216207086,Fibroblasts,FOXO3
MT1X1,5.12129022423991e-05,0.393250431331236,0.904,0.788,0.102425804484798,Fibroblasts,MT1X
FOSB,6.06816687281392e-05,0.301410223245953,0.923,0.881,0.121363337456278,Fibroblasts,FOSB
TSPAN4,6.75197671388486e-05,0.414785286475656,0.769,0.537,0.135039534277697,Fibroblasts,TSPAN4
WASF2,6.85006355341205e-05,0.348663856054141,0.981,0.765,0.137001271068241,Fibroblasts,WASF2
NDUFA5,7.0201391683477e-05,0.34899822022898,0.846,0.693,0.140402783366954,Fibroblasts,NDUFA5
C6orf481,7.03795554647553e-05,0.28746952568356,0.885,0.718,0.140759110929511,Fibroblasts,C6orf48
TUBB1,8.41078851366803e-05,0.31587483940915,0.885,0.68,0.168215770273361,Fibroblasts,TUBB
